Year,Mth,FH_Zone,Site_Name,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Mth_txt,Migration,Quarter,Ov_Thrs,Prop_AF
2019,5,3.3,Doctor Islets,0.06,0.02,0.26,0.17,4,May,Out Migration,Q2,0,0.333
2019,5,3.3,Humphrey Rock,0.03,0.01,4.38,0.1,3,May,Out Migration,Q2,0,0.333
2019,5,3.3,Larsen Island,0.18,0.04,0.39,0.08,4,May,Out Migration,Q2,0,0.222
2019,5,3.3,Maude Island,0.18,0.08,0.07,0.46,2,May,Out Migration,Q2,0,0.444
2019,5,3.3,Midsummer,0.19,0.01,0.75,0.71,2,May,Out Migration,Q2,0,0.053
2019,5,3.3,Noo-la - post-treatment,0.36,0.22,0,0,1,May,Out Migration,Q2,0,0.611
2019,5,3.3,Noo-la - pre-treatment,2.48,1.37,0.08,0.96,1,May,Out Migration,Q2,0,0.552
2019,5,3.3,Port Elizabeth,0.08,0.04,0,0.04,3,May,Out Migration,Q2,0,0.5
2019,5,3.3,Sargeaunt Pass,0.45,0.07,3.03,0.67,5,May,Out Migration,Q2,0,0.156
2019,5,3.3,Sir Edmund Bay,0.95,0.48,0.01,0,3,May,Out Migration,Q2,0,0.505
2019,5,3.3,Swanson,0.04,0,0.64,0.11,5,May,Out Migration,Q2,0,0
2019,5,3.3,Tsa-ya,0.59,0.23,0.13,0.56,2,May,Out Migration,Q2,0,0.39
2019,5,3.3,Wa-kwa,0.42,0.11,0.05,0.52,2,May,Out Migration,Q2,0,0.262
2019,5,3.3,Wicklow Point - post-treatment,0.42,0.12,0,0.08,1,May,Out Migration,Q2,0,0.286
2019,5,3.3,Wicklow Point - pre-treatment,5.38,1.25,9.73,3.53,1,May,Out Migration,Q2,1,0.232
2019,5,3.4,Bell Island,0.66,0.22,0.27,0.11,5,May,Out Migration,Q2,0,0.333
2019,5,3.4,Doyle Island,0.1,0.05,0.49,0,2,May,Out Migration,Q2,0,0.5
2019,5,3.4,Duncan Island,0.07,0.05,0.63,0.03,5,May,Out Migration,Q2,0,0.714
2019,5,3.4,Ghi ya,0.62,0.23,1.7,0.21,5,May,Out Migration,Q2,0,0.371
2019,5,3.4,Raynor,0.5,0.17,1.59,0.68,5,May,Out Migration,Q2,0,0.34
2019,5,3.4,Robertson,0.18,0.14,0.19,0.06,2,May,Out Migration,Q2,0,0.778
2019,5,3.4,Shelter Pass,3.18,1.75,1.19,0.37,4,May,Out Migration,Q2,1,0.55
2019,5,3.4,Simmonds Point,0.34,0.11,7.69,0.14,1,May,Out Migration,Q2,0,0.324
2019,5,3.5,Alexander,0.27,0.04,5.01,1.64,3,May,Out Migration,Q2,0,0.148
2019,5,3.5,Cougar,0.28,0.02,1.48,0.22,2,May,Out Migration,Q2,0,0.071
2019,5,3.5,Kid Bay,0.67,0.3,0.17,0.12,4,May,Out Migration,Q2,0,0.448
2019,6,2.3,Bawden,0.06,0.03,0.09,0.04,3,Jun,Out Migration,Q2,0,0.5
2019,6,2.3,Binns Island,0.01,0.01,0,0.04,1,Jun,Out Migration,Q2,0,1
2019,6,2.3,Dixon Bay,0.03,0.03,0.37,0.19,3,Jun,Out Migration,Q2,0,1
2019,6,2.3,Millar Channel,0.17,0.04,0.62,0.19,3,Jun,Out Migration,Q2,0,0.235
2019,6,2.3,Mussel Rock,0.07,0.02,0.05,0.1,2,Jun,Out Migration,Q2,0,0.286
2019,6,2.3,Ross Pass,0.02,0.01,0.01,0.03,2,Jun,Out Migration,Q2,0,0.5
2019,6,2.3,Saranac Island,0.14,0.04,0.15,0.11,3,Jun,Out Migration,Q2,0,0.286
2019,6,2.4,Atrevida,1.88,0.63,0.25,0,2,Jun,Out Migration,Q2,0,0.335
2019,6,2.4,Concepcion,1.27,0.38,0.27,0.33,2,Jun,Out Migration,Q2,0,0.299
2019,6,2.4,Gore,1.05,0.27,0.28,0.01,2,Jun,Out Migration,Q2,0,0.257
2019,6,2.4,Koskimo,0.79,0.14,1.07,2.25,3,Jun,Out Migration,Q2,0,0.177
2019,6,2.4,Mahatta West,0.24,0.05,0.61,0.97,4,Jun,Out Migration,Q2,0,0.208
2019,6,2.4,Monday Rocks,0.4,0.07,4.26,3.41,3,Jun,Out Migration,Q2,0,0.175
2019,6,2.4,Muchalat North,0.28,0.12,0,0,1,Jun,Out Migration,Q2,0,0.429
2019,6,2.4,Steamer,9.53,2.11,6.76,0,3,Jun,Out Migration,Q2,1,0.221
2019,6,2.4,Williamson,1.18,0.46,0.09,0,2,Jun,Out Migration,Q2,0,0.39
2019,6,3.1,Ahlstrom,1.82,0.52,0.21,0.19,2,Jun,Out Migration,Q2,0,0.286
2019,6,3.1,Culloden,0.36,0.1,0.09,0.11,2,Jun,Out Migration,Q2,0,0.278
2019,6,3.1,Salten,0.25,0,0.24,0,2,Jun,Out Migration,Q2,0,0
2019,6,3.1,Site 13,0.04,0,0,0.38,2,Jun,Out Migration,Q2,0,0
2019,6,3.1,Vantage,0.98,0.01,0.95,0,2,Jun,Out Migration,Q2,0,0.01
2019,6,3.2,Althorpe,0.29,0.06,0.81,0.27,5,Jun,Out Migration,Q2,0,0.207
2019,6,3.2,Chancellor Channel,3.13,1.28,1.02,0.78,2,Jun,Out Migration,Q2,1,0.409
2019,6,3.2,Hardwicke,0.1,0.04,0.02,0.01,4,Jun,Out Migration,Q2,0,0.4
2019,6,3.2,Lees Bay,2.05,0.89,1.6,0.64,4,Jun,Out Migration,Q2,0,0.434
2019,6,3.2,Phillips Arm,0.21,0.08,0.14,0.1,3,Jun,Out Migration,Q2,0,0.381
2019,6,3.2,Raza Island,1.64,0.96,0,0.03,2,Jun,Out Migration,Q2,0,0.585
2019,6,3.2,Shaw Point,1.91,0.79,1.21,0.35,5,Jun,Out Migration,Q2,0,0.414
2019,6,3.2,Sonora Point,0.41,0.19,0.29,0.15,4,Jun,Out Migration,Q2,0,0.463
2019,6,3.3,Burdwood,0.17,0.08,0.07,0.38,2,Jun,Out Migration,Q2,0,0.471
2019,6,3.3,Cypress Harbour,0.49,0.28,0,0,2,Jun,Out Migration,Q2,0,0.571
2019,6,3.3,Doctor Islets,0.07,0.01,1.18,0.18,4,Jun,Out Migration,Q2,0,0.143
2019,6,3.3,Humphrey Rock,0.24,0.05,2.93,0.42,3,Jun,Out Migration,Q2,0,0.208
2019,6,3.3,Larsen Island,0.49,0.08,1.92,1.06,4,Jun,Out Migration,Q2,0,0.163
2019,6,3.3,Maude Island,0.36,0.19,0.25,0.36,2,Jun,Out Migration,Q2,0,0.528
2019,6,3.3,Midsummer,0.4,0.27,1.76,3.52,3,Jun,Out Migration,Q2,0,0.675
2019,6,3.3,Noo-la,0.24,0.14,0,0.01,2,Jun,Out Migration,Q2,0,0.583
2019,6,3.3,Sargeaunt Pass,0.21,0.07,0.48,0.22,3,Jun,Out Migration,Q2,0,0.333
2019,6,3.3,Sir Edmund Bay,0.58,0.25,0,0.01,2,Jun,Out Migration,Q2,0,0.431
2019,6,3.3,Swanson,0.22,0.06,3.69,0.22,3,Jun,Out Migration,Q2,0,0.273
2019,6,3.3,Tsa-ya,0.13,0.08,0,0,2,Jun,Out Migration,Q2,0,0.615
2019,6,3.3,Upper Retreat,0.14,0.02,0.58,0.04,3,Jun,Out Migration,Q2,0,0.143
2019,6,3.3,Wa-kwa,0.07,0.04,0,0.01,2,Jun,Out Migration,Q2,0,0.571
2019,6,3.3,Wicklow Point,0.34,0.21,0.04,0,2,Jun,Out Migration,Q2,0,0.618
2019,6,3.4,Bell Island,0.49,0.13,1.37,0.4,4,Jun,Out Migration,Q2,0,0.265
2019,6,3.4,Doyle Island,0.38,0.13,4.43,0.64,4,Jun,Out Migration,Q2,0,0.342
2019,6,3.4,Duncan Island,0.11,0.02,2.28,0.05,3,Jun,Out Migration,Q2,0,0.182
2019,6,3.4,Ghi ya,1.15,0.34,9.63,2.74,4,Jun,Out Migration,Q2,0,0.296
2019,6,3.4,Raynor,0.53,0.17,4.9,2.16,4,Jun,Out Migration,Q2,0,0.321
2019,6,3.4,Robertson,0.16,0.07,4.08,0.25,3,Jun,Out Migration,Q2,0,0.438
2019,6,3.4,Shelter Pass,2.42,1.28,5.77,0.27,2,Jun,Out Migration,Q2,0,0.529
2019,6,3.4,Simmonds Point,0.16,0.05,1.02,0.6,1,Jun,Out Migration,Q2,0,0.313
2019,6,3.5,Alexander,0.48,0.15,6.8,1.95,4,Jun,Out Migration,Q2,0,0.313
2019,6,3.5,Cougar,0.35,0.08,7.26,0.61,3,Jun,Out Migration,Q2,0,0.229
2019,6,3.5,Kid Bay,0.89,0.48,0.53,0.13,4,Jun,Out Migration,Q2,0,0.539
2019,7,2.3,Bawden,0.14,0.05,10.69,0.01,2,Jul,Rest of Year,Q3,0,0.357
2019,7,2.3,Binns Island,0.09,0.04,0.06,0,1,Jul,Rest of Year,Q3,0,0.444
2019,7,2.3,Dixon Bay,0.17,0.07,3.87,4.59,3,Jul,Rest of Year,Q3,0,0.412
2019,7,2.3,Millar Channel,0.32,0.08,5.85,0.81,2,Jul,Rest of Year,Q3,0,0.25
2019,7,2.3,Mussel Rock,0.08,0.02,0.02,0.14,2,Jul,Rest of Year,Q3,0,0.25
2019,7,2.3,Ross Pass,0.17,0.01,1.41,0.11,2,Jul,Rest of Year,Q3,0,0.059
2019,7,2.3,Saranac Island,0.03,0.02,0.02,0.01,2,Jul,Rest of Year,Q3,0,0.667
2019,7,2.4,Atrevida,2.12,1.1,0.03,0,1,Jul,Rest of Year,Q3,0,0.519
2019,7,2.4,Concepcion,3.14,1.32,0.57,0.3,1,Jul,Rest of Year,Q3,1,0.42
2019,7,2.4,Gore,2.9,1.08,0.9,0.02,1,Jul,Rest of Year,Q3,0,0.372
2019,7,2.4,Koskimo,1.8,0.44,12.35,3.99,4,Jul,Rest of Year,Q3,0,0.244
2019,7,2.4,Mahatta West,0.41,0.13,0.93,0.64,5,Jul,Rest of Year,Q3,0,0.317
2019,7,2.4,Monday Rocks,1.06,0.35,25.17,9.46,4,Jul,Rest of Year,Q3,0,0.33
2019,7,2.4,Muchalat North,3.1,1.6,0.3,0.13,1,Jul,Rest of Year,Q3,1,0.516
2019,7,2.4,Williamson,2.33,1.33,0.07,0,1,Jul,Rest of Year,Q3,0,0.571
2019,7,3.1,Ahlstrom,0.08,0.04,0.07,0,2,Jul,Rest of Year,Q3,0,0.5
2019,7,3.1,Culloden,0.29,0.08,0,0,1,Jul,Rest of Year,Q3,0,0.276
2019,7,3.1,Salten,0,0,0.57,0.03,1,Jul,Rest of Year,Q3,0,
2019,7,3.1,Site 13,0.08,0.03,0.03,0.05,1,Jul,Rest of Year,Q3,0,0.375
2019,7,3.1,Vantage,0.12,0,0.68,0.38,1,Jul,Rest of Year,Q3,0,0
2019,7,3.2,Althorpe,1.54,0.67,1.4,1.63,5,Jul,Rest of Year,Q3,0,0.435
2019,7,3.2,Brent Island,0.13,0.06,0,4.65,2,Jul,Rest of Year,Q3,0,0.462
2019,7,3.2,Chancellor Channel,0.78,0.48,0,0,4,Jul,Rest of Year,Q3,0,0.615
2019,7,3.2,Hardwicke,0.02,0,0.42,0.1,4,Jul,Rest of Year,Q3,0,0
2019,7,3.2,Lees Bay,2.95,1.53,1.94,0.62,4,Jul,Rest of Year,Q3,0,0.519
2019,7,3.2,Okisollo,0.58,0.16,10.35,1.47,2,Jul,Rest of Year,Q3,0,0.276
2019,7,3.2,Phillips Arm,0.26,0.15,0.1,0.17,2,Jul,Rest of Year,Q3,0,0.577
2019,7,3.2,Raza Island,1.58,1.27,0.24,0.01,2,Jul,Rest of Year,Q3,0,0.804
2019,7,3.2,Shaw Point,3.37,1.55,1.16,0.46,4,Jul,Rest of Year,Q3,1,0.46
2019,7,3.2,Sonora Point,0.56,0.31,0.29,0.09,4,Jul,Rest of Year,Q3,0,0.554
2019,7,3.2,Venture Point,0.09,0.04,0.02,0.22,1,Jul,Rest of Year,Q3,0,0.444
2019,7,3.3,Burdwood,0.11,0.04,0.01,0.08,2,Jul,Rest of Year,Q3,0,0.364
2019,7,3.3,Cypress Harbour,0.33,0.22,0.01,0,1,Jul,Rest of Year,Q3,0,0.667
2019,7,3.3,Doctor Islets,0.13,0.07,0.1,0.02,5,Jul,Rest of Year,Q3,0,0.538
2019,7,3.3,Humphrey Rock,0.16,0.03,0.03,0.01,3,Jul,Rest of Year,Q3,0,0.188
2019,7,3.3,Larsen Island,0.28,0.02,1.04,0.68,4,Jul,Rest of Year,Q3,0,0.071
2019,7,3.3,Maude Island,0.57,0.32,0.14,0,2,Jul,Rest of Year,Q3,0,0.561
2019,7,3.3,Midsummer,0.36,0.1,1.51,1.38,2,Jul,Rest of Year,Q3,0,0.278
2019,7,3.3,Noo-la,0.12,0.07,0,0.02,1,Jul,Rest of Year,Q3,0,0.583
2019,7,3.3,Sargeaunt Pass,0.14,0.05,0.01,0.01,5,Jul,Rest of Year,Q3,0,0.357
2019,7,3.3,Sir Edmund Bay,0.3,0.08,0,0,2,Jul,Rest of Year,Q3,0,0.267
2019,7,3.3,Swanson,0.35,0.11,2.48,0.39,4,Jul,Rest of Year,Q3,0,0.314
2019,7,3.3,Tsa-ya,0.12,0.03,0,0.02,1,Jul,Rest of Year,Q3,0,0.25
2019,7,3.3,Upper Retreat,0.18,0.02,0.66,0.38,4,Jul,Rest of Year,Q3,0,0.111
2019,7,3.3,Wa-kwa,0.05,0,0,0.05,1,Jul,Rest of Year,Q3,0,0
2019,7,3.3,Wicklow Point,0.09,0.05,0.11,0.02,2,Jul,Rest of Year,Q3,0,0.556
2019,7,3.4,Bell Island,0.76,0.16,0.94,0.63,3,Jul,Rest of Year,Q3,0,0.211
2019,7,3.4,Doyle Island,1.39,0.55,16.58,1.4,4,Jul,Rest of Year,Q3,0,0.396
2019,7,3.4,Duncan Island,0.57,0.23,9.54,0.4,4,Jul,Rest of Year,Q3,0,0.404
2019,7,3.4,Ghi ya,2.3,0.95,18.78,8.14,5,Jul,Rest of Year,Q3,0,0.413
2019,7,3.4,Raynor,0.58,0.14,6.98,3.77,3,Jul,Rest of Year,Q3,0,0.241
2019,7,3.4,Robertson,0.61,0.29,16.18,0.94,4,Jul,Rest of Year,Q3,0,0.475
2019,7,3.4,Shelter Pass,0.5,0.33,0.25,0,1,Jul,Rest of Year,Q3,0,0.66
2019,7,3.5,Alexander,0.335,0.05,6.125,2.28,5,Jul,Rest of Year,Q3,0,0.149
2019,7,3.5,Cougar,3.95,1.2,22.69,4.23,4,Jul,Rest of Year,Q3,1,0.304
2019,7,3.5,Kid Bay,1.38,0.63,0.24,0.14,2,Jul,Rest of Year,Q3,0,0.457
2019,7,3.5,Kid Bay - post-treatment,0.05,0.02,0.02,0.05,1,Jul,Rest of Year,Q3,0,0.4
2019,7,3.5,Kid Bay - pre-treatment,1.36,0.72,0.26,0.37,1,Jul,Rest of Year,Q3,0,0.529
2019,8,2.3,Bawden,0.39,0.19,5,0.22,2,Aug,Rest of Year,Q3,0,0.487
2019,8,2.3,Binns Island,0.22,0.11,0.64,0,2,Aug,Rest of Year,Q3,0,0.5
2019,8,2.3,Dixon Bay,0.31,0.06,0.9,0.34,2,Aug,Rest of Year,Q3,0,0.194
2019,8,2.3,Millar Channel,0.96,0.29,2.5,1.58,2,Aug,Rest of Year,Q3,0,0.302
2019,8,2.3,Mussel Rock,0.08,0.02,0.07,0.13,1,Aug,Rest of Year,Q3,0,0.25
2019,8,2.3,Ross Pass,0.11,0.02,0.16,0.41,2,Aug,Rest of Year,Q3,0,0.182
2019,8,2.3,Saranac Island,0.04,0.01,0.37,0.39,1,Aug,Rest of Year,Q3,0,0.25
2019,8,2.4,Concepcion,10.72,7.48,0.05,0,1,Aug,Rest of Year,Q3,1,0.698
2019,8,2.4,Koskimo,6.97,3.19,5.43,3.39,5,Aug,Rest of Year,Q3,1,0.458
2019,8,2.4,Mahatta East,2.43,0.95,10.3,0.13,1,Aug,Rest of Year,Q3,0,0.391
2019,8,2.4,Mahatta West,1.33,0.52,1.58,0.69,5,Aug,Rest of Year,Q3,0,0.391
2019,8,2.4,Monday Rocks,4.24,1.64,8.18,5.86,3,Aug,Rest of Year,Q3,1,0.387
2019,8,2.4,Muchalat North,12.2,10.72,2.33,0,1,Aug,Rest of Year,Q3,1,0.879
2019,8,2.4,Williamson,5.78,2.88,0,0,1,Aug,Rest of Year,Q3,1,0.498
2019,8,3.1,Culloden,0.02,0,0,0.03,1,Aug,Rest of Year,Q3,0,0
2019,8,3.1,Salten,0.2,0.02,0,0.03,1,Aug,Rest of Year,Q3,0,0.1
2019,8,3.1,Site 13,0.08,0.03,0,0.15,1,Aug,Rest of Year,Q3,0,0.375
2019,8,3.1,Vantage,0.17,0.03,0.07,0.02,1,Aug,Rest of Year,Q3,0,0.176
2019,8,3.2,Althorpe,1.91,0.91,1.7,0.94,4,Aug,Rest of Year,Q3,0,0.476
2019,8,3.2,Brent Island,0.13,0.04,0,0.58,1,Aug,Rest of Year,Q3,0,0.308
2019,8,3.2,Chancellor Channel,0.63,0.27,0.01,0,3,Aug,Rest of Year,Q3,0,0.429
2019,8,3.2,Hardwicke,0.55,0.23,1.6,0.33,4,Aug,Rest of Year,Q3,0,0.418
2019,8,3.2,Lees Bay,3.54,1.52,2.93,0.99,5,Aug,Rest of Year,Q3,1,0.429
2019,8,3.2,Okisollo,1.58,0.26,1.82,2.6,4,Aug,Rest of Year,Q3,0,0.165
2019,8,3.2,Shaw Point,4.5,1.59,1.45,0.27,2,Aug,Rest of Year,Q3,1,0.353
2019,8,3.2,Venture Point,0.23,0.07,2.69,0.61,2,Aug,Rest of Year,Q3,0,0.304
2019,8,3.3,Burdwood,0.24,0.11,0.01,0.24,3,Aug,Rest of Year,Q3,0,0.458
2019,8,3.3,Cypress Harbour,0.42,0.34,0.03,0.01,2,Aug,Rest of Year,Q3,0,0.81
2019,8,3.3,Doctor Islets,0.13,0.06,0.04,0.01,3,Aug,Rest of Year,Q3,0,0.462
2019,8,3.3,Humphrey Rock,0.11,0.03,0.01,0,5,Aug,Rest of Year,Q3,0,0.273
2019,8,3.3,Larsen Island,0.52,0.11,1.3,0.63,5,Aug,Rest of Year,Q3,0,0.212
2019,8,3.3,Maude Island,0.47,0.29,0.08,0.11,2,Aug,Rest of Year,Q3,0,0.617
2019,8,3.3,Midsummer,0.86,0.12,3,0.3,4,Aug,Rest of Year,Q3,0,0.14
2019,8,3.3,Noo-la,0.23,0.2,0,0,1,Aug,Rest of Year,Q3,0,0.87
2019,8,3.3,Sargeaunt Pass,0.06,0.02,0.01,0,4,Aug,Rest of Year,Q3,0,0.333
2019,8,3.3,Sir Edmund Bay,0.26,0.17,0,0,1,Aug,Rest of Year,Q3,0,0.654
2019,8,3.3,Swanson,0.81,0.39,1.16,0.61,4,Aug,Rest of Year,Q3,0,0.481
2019,8,3.3,Tsa-ya,0.12,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.833
2019,8,3.3,Upper Retreat,0.32,0.03,1.55,0.3,1,Aug,Rest of Year,Q3,0,0.094
2019,8,3.3,Wa-kwa,0.03,0.03,0,0,1,Aug,Rest of Year,Q3,0,1
2019,8,3.3,Wicklow Point,0.84,0.2,1,0.16,4,Aug,Rest of Year,Q3,0,0.238
2019,8,3.4,Doyle Island,3.68,1.79,14.48,3.73,2,Aug,Rest of Year,Q3,1,0.486
2019,8,3.4,Duncan Island,2,0.96,4.55,0.55,4,Aug,Rest of Year,Q3,0,0.48
2019,8,3.4,Raynor,1.47,0.29,11.59,3.72,5,Aug,Rest of Year,Q3,0,0.197
2019,8,3.4,Robertson,2.71,1.22,23.19,1.44,3,Aug,Rest of Year,Q3,0,0.45
2019,8,3.4,Shelter Pass,0.44,0.22,0.15,0.01,4,Aug,Rest of Year,Q3,0,0.5
2019,8,3.5,Alexander,5.12,2.29,12.93,1.98,4,Aug,Rest of Year,Q3,1,0.447
2019,8,3.5,Cougar - post-treatment,0.59,0.5,2.57,0,1,Aug,Rest of Year,Q3,0,0.847
2019,8,3.5,Cougar - pre-treatment,9.75,4.56,14.68,0.27,2,Aug,Rest of Year,Q3,1,0.468
2019,8,3.5,Kid Bay,1.02,0.58,0,0.02,2,Aug,Rest of Year,Q3,0,0.569
2019,9,2.3,Bawden,1.7,0.72,1.79,0.13,3,Sep,Rest of Year,Q3,0,0.424
2019,9,2.3,Binns Island,1.05,0.74,0.26,0.03,3,Sep,Rest of Year,Q3,0,0.705
2019,9,2.3,Dixon Bay,6.43,1.98,2.23,0.22,2,Sep,Rest of Year,Q3,1,0.308
2019,9,2.3,Millar Channel,2.49,1.35,0.46,0.55,3,Sep,Rest of Year,Q3,0,0.542
2019,9,2.3,Mussel Rock,0.1,0.01,0.02,0.04,3,Sep,Rest of Year,Q3,0,0.1
2019,9,2.3,Ross Pass,1.35,0.58,0.55,0.39,3,Sep,Rest of Year,Q3,0,0.43
2019,9,2.3,Saranac Island,0.26,0.12,0.1,0.25,4,Sep,Rest of Year,Q3,0,0.462
2019,9,2.4,Atrevida,8.29,4.77,0.43,0,2,Sep,Rest of Year,Q3,1,0.575
2019,9,2.4,Concepcion,11.8,7.77,0.41,0,2,Sep,Rest of Year,Q3,1,0.658
2019,9,2.4,Gore,3.68,1.5,0.1,0,2,Sep,Rest of Year,Q3,1,0.408
2019,9,2.4,Koskimo - post-treatment,3.03,0.94,0.78,0.65,3,Sep,Rest of Year,Q3,1,0.31
2019,9,2.4,Koskimo - pre-treatment,12.94,5.5,1.91,0.81,1,Sep,Rest of Year,Q3,1,0.425
2019,9,2.4,Mahatta East,15.66,7.52,0.73,0.47,4,Sep,Rest of Year,Q3,1,0.48
2019,9,2.4,Mahatta West,8.11,3.59,0.41,0.3,4,Sep,Rest of Year,Q3,1,0.443
2019,9,2.4,Monday Rocks,16.56,7.04,0.69,0.63,4,Sep,Rest of Year,Q3,1,0.425
2019,9,2.4,Muchalat North,9.35,8.59,5.43,0,2,Sep,Rest of Year,Q3,1,0.919
2019,9,2.4,Williamson,5.03,3.75,0.02,0,2,Sep,Rest of Year,Q3,1,0.746
2019,9,3.1,Ahlstrom,0.55,0.17,0,0,1,Sep,Rest of Year,Q3,0,0.309
2019,9,3.1,Culloden,0.33,0.08,0,0,1,Sep,Rest of Year,Q3,0,0.242
2019,9,3.1,Salten,0.55,0.18,0.02,0,1,Sep,Rest of Year,Q3,0,0.327
2019,9,3.1,Site 13,0.2,0.05,0.03,0,1,Sep,Rest of Year,Q3,0,0.25
2019,9,3.1,Vantage,0.6,0.25,0.3,0.02,1,Sep,Rest of Year,Q3,0,0.417
2019,9,3.2,Althorpe,6.79,3.55,2.75,0.94,2,Sep,Rest of Year,Q3,1,0.523
2019,9,3.2,Barnes Bay,1.12,0.13,0.3,1.51,1,Sep,Rest of Year,Q3,0,0.116
2019,9,3.2,Brent Island,0.07,0.02,0,0.26,3,Sep,Rest of Year,Q3,0,0.286
2019,9,3.2,Hardwicke,1.92,0.91,0.91,0.43,3,Sep,Rest of Year,Q3,0,0.474
2019,9,3.2,Lees Bay,7.7,4.28,0.4,1.18,1,Sep,Rest of Year,Q3,1,0.556
2019,9,3.2,Okisollo,3.51,1.24,2.68,2.02,4,Sep,Rest of Year,Q3,1,0.353
2019,9,3.2,Shaw Point,6.88,2.25,3.2,0.75,2,Sep,Rest of Year,Q3,1,0.327
2019,9,3.2,Venture Point,0.38,0.18,0.22,2.69,2,Sep,Rest of Year,Q3,0,0.474
2019,9,3.3,Burdwood,0.51,0.22,0.04,0.33,2,Sep,Rest of Year,Q3,0,0.431
2019,9,3.3,Cypress Harbour,0.37,0.21,0.02,0.03,2,Sep,Rest of Year,Q3,0,0.568
2019,9,3.3,Doctor Islets,0.21,0.11,0.03,0,4,Sep,Rest of Year,Q3,0,0.524
2019,9,3.3,Humphrey Rock,0.1,0.03,0,0,4,Sep,Rest of Year,Q3,0,0.3
2019,9,3.3,Larsen Island,1.5,0.44,2.03,2.17,4,Sep,Rest of Year,Q3,0,0.293
2019,9,3.3,Maude Island,0.79,0.56,0.24,0.02,3,Sep,Rest of Year,Q3,0,0.709
2019,9,3.3,Midsummer,1.76,0.51,0.88,1.08,6,Sep,Rest of Year,Q3,0,0.29
2019,9,3.3,Noo-la,0.18,0.13,0,0,1,Sep,Rest of Year,Q3,0,0.722
2019,9,3.3,Sargeaunt Pass,0.02,0,0.01,0,3,Sep,Rest of Year,Q3,0,0
2019,9,3.3,Swanson,2.43,0.94,1.2,0.74,5,Sep,Rest of Year,Q3,0,0.387
2019,9,3.3,Tsa-ya,0.43,0.27,0,0.02,1,Sep,Rest of Year,Q3,0,0.628
2019,9,3.3,Upper Retreat,0.73,0.2,1.54,0.88,4,Sep,Rest of Year,Q3,0,0.274
2019,9,3.3,Wa-kwa,0,0,0.02,0.03,1,Sep,Rest of Year,Q3,0,
2019,9,3.3,Wicklow Point,3.46,1.1,1.86,0.48,3,Sep,Rest of Year,Q3,1,0.318
2019,9,3.4,Duncan Island,3.97,2.22,6.9,1.12,4,Sep,Rest of Year,Q3,1,0.559
2019,9,3.4,Ghi ya,0.6,0.26,0.02,0,2,Sep,Rest of Year,Q3,0,0.433
2019,9,3.4,Marsh Bay,0.13,0,0,0.17,1,Sep,Rest of Year,Q3,0,0
2019,9,3.4,Raynor,2.81,1.22,8.66,1.82,4,Sep,Rest of Year,Q3,0,0.434
2019,9,3.4,Robertson,7.15,4.54,7.94,1.13,3,Sep,Rest of Year,Q3,1,0.635
2019,9,3.4,Shelter Pass,0.58,0.28,0.41,0.16,3,Sep,Rest of Year,Q3,0,0.483
2019,9,3.5,Alexander - post-treatment,4.42,3.23,2.67,0.07,2,Sep,Rest of Year,Q3,1,0.731
2019,9,3.5,Alexander - pre-treatment,14.63,7.64,5.63,0.73,4,Sep,Rest of Year,Q3,1,0.522
2019,9,3.5,Cougar,4.63,1,14.9,0.12,4,Sep,Rest of Year,Q3,1,0.216
2019,9,3.5,Kid Bay,0.4,0.25,0.01,0.05,4,Sep,Rest of Year,Q3,0,0.625
2019,10,2.3,Bawden,1.82,0.96,0.28,0.03,2,Oct,Rest of Year,Q4,0,0.527
2019,10,2.3,Binns Island,2.79,1.61,0.17,0.08,2,Oct,Rest of Year,Q4,0,0.577
2019,10,2.3,Dixon Bay,3.62,2.14,0.93,0,1,Oct,Rest of Year,Q4,1,0.591
2019,10,2.3,Millar Channel,7.77,5.47,0.19,0.36,2,Oct,Rest of Year,Q4,1,0.704
2019,10,2.3,Mussel Rock,0.13,0.06,0.05,0.05,2,Oct,Rest of Year,Q4,0,0.462
2019,10,2.3,Ross Pass - post-treatment,2.2,1.26,0.26,0.22,1,Oct,Rest of Year,Q4,0,0.573
2019,10,2.3,Ross Pass - pre-treatment,6.24,3.01,1.28,0.27,1,Oct,Rest of Year,Q4,1,0.482
2019,10,2.3,Saranac Island,0.25,0.18,0.2,0.13,2,Oct,Rest of Year,Q4,0,0.72
2019,10,2.3,West Side,0.04,0.01,0.1,0.07,2,Oct,Rest of Year,Q4,0,0.25
2019,10,2.4,Atrevida,12.3,6.85,0.6,0,2,Oct,Rest of Year,Q4,1,0.557
2019,10,2.4,Concepcion,16.66,10.07,0.62,0,2,Oct,Rest of Year,Q4,1,0.604
2019,10,2.4,Gore,11.88,7.16,0.33,0,2,Oct,Rest of Year,Q4,1,0.603
2019,10,2.4,Koskimo,11.66,6.36,0.17,0.54,3,Oct,Rest of Year,Q4,1,0.545
2019,10,2.4,Mahatta East,1.97,1.18,0.02,0,1,Oct,Rest of Year,Q4,0,0.599
2019,10,2.4,Mahatta West,11.03,5.96,0.13,0.17,3,Oct,Rest of Year,Q4,1,0.54
2019,10,2.4,Monday Rocks,1.63,0.78,0,0,1,Oct,Rest of Year,Q4,0,0.479
